source,path,label_id,label_key,split,group_id,sha1,dhash
plantdoc-2020,train/Potato leaf early blight/80109626.jpg,0,potato_early_blight,train,2176,91bc9453acb7cd2cb1f8e5d0f5e52c70cf234769,1f1b3d3c058de779
plantdoc-2020,train/Potato leaf early blight/87A_Pot_Early.jpg,0,potato_early_blight,train,2177,a9d9ff49774c7b9fb4481770bac496dca263556a,6f2b3e4f2f272735
plantdoc-2020,train/Potato leaf early blight/AF_news_p4_p5_p6_Blight.jpg,0,potato_early_blight,train,2178,68dc5ff32e0cf2be80bb9609645f3cf0bbc9373a,cbc9c1606161ebe2
plantdoc-2020,train/Potato leaf early blight/AGS-154646-S-5801.jpg,0,potato_early_blight,train,2179,72d22cdb7bd048515ed5e3f148c9f42f5c15ae01,0f27363072720c06
plantdoc-2020,train/Potato leaf early blight/B2650214-Potato_leaf_blight-SPL.jpg,0,potato_early_blight,train,2180,6ed593b7dabe7bc988ef4237acbf04fc00c2744d,5993830707373319
plantdoc-2020,train/Potato leaf early blight/Blght.jpg,0,potato_early_blight,train,2181,83485d95670db341696b6781bab82fa07fd163ec,9b931b33732f1b9b
plantdoc-2020,train/Potato leaf early blight/Blight-leaf-.jpg,0,potato_early_blight,val,2182,f65e2715da08eebade51e726df34d058a125598d,267e3e2d397e3c3c
plantdoc-2020,train/Potato leaf early blight/Close-up-view-of-blight-lesion-on-leaf-of-potato-c-Blackthorn-Arable-615x346.jpg,0,potato_early_blight,train,2183,86bd48c6e09d29bd5855e57f63884c8a46dddc2e,33130e4e9b3b3a1a
plantdoc-2020,train/Potato leaf early blight/EB%20lesions1_opt.jpeg.jpg,0,potato_early_blight,val,2184,73697118f298f6f54fbb2e2d78f2fb1da0df684a,e94bcf8d5d3cac2e
plantdoc-2020,train/Potato leaf early blight/Early%20Blight%20-%20Potatoes.ashx_w=350.jpg,0,potato_early_blight,test,2185,743656d9e116790b33b0bdbbd076ae0e20e92772,2606070141464464
plantdoc-2020,train/Potato leaf early blight/Early-Blight-Leaves-56a348bf3df78cf7727cb35e.jpg,0,potato_early_blight,train,2186,0a7f79eaae4bb37e6df7a01281cc4903651f39d1,fbc3c7c9d8e3e3f3
plantdoc-2020,train/Potato leaf early blight/Early-Blight-UK-A.jpg,0,potato_early_blight,val,2187,f7a54e8c2ebdb2ef13f506fde39375d792df30f6,07071b9f9f1f1f0f
plantdoc-2020,train/Potato leaf early blight/Early_Blight_of_Tomato177.jpg,0,potato_early_blight,train,2188,4dbf28276a687fe115893378e27a5cf85c94f098,0f1113070747373e
plantdoc-2020,train/Potato leaf early blight/Early_blight_on_tomato_leaves_7871930010-Fairfax.jpg,0,potato_early_blight,train,2189,186f970ddc82f93c719e5b519ae1155d8505c7f8,543078384c8ca9b9
plantdoc-2020,train/Potato leaf early blight/IMG_0014.jpg,0,potato_early_blight,train,2190,ae1cc722996e037ad7ee2b79f78ea9a53e844d98,3f39f1e1f1e1e9f8
plantdoc-2020,train/Potato leaf early blight/IMG_0020.jpg,0,potato_early_blight,test,2191,abd2c3000128cfb6f9354ba582e742d69fae2b18,6f63f1f8f4e4fcfc
plantdoc-2020,train/Potato leaf early blight/IMG_0022.jpg,0,potato_early_blight,train,2192,d7426af41a3c8ba4e0e07d9e067e67b423e4f287,b391f0f0ece4f4fc
plantdoc-2020,train/Potato leaf early blight/IMG_9055.JPG.jpg,0,potato_early_blight,test,2193,dd42750dd4172705cdfa33e77070473accd28846,97868c8c8e8c4ccc
plantdoc-2020,train/Potato leaf early blight/Leaves-with-early-blight-need-to-be-removed-225x300.jpg,0,potato_early_blight,test,2194,e265cba9ab489df53c4ed2e85eae4ddaffcf5756,668e3637969f9b95
plantdoc-2020,train/Potato leaf early blight/PHYTIN23.img.jpg,0,potato_early_blight,train,2195,517e2ba66b136493e3e00f1d59d597f68ceb9d21,3028602301000000
plantdoc-2020,train/Potato leaf early blight/Potato-Blight-Infecting-Leaves.jpg,0,potato_early_blight,test,2196,6b2dfd91b126a80bb1c93127b4f4a8735b00a96a,8cab8b9d9006464e
plantdoc-2020,train/Potato leaf early blight/Potato-Blight-on-Leaves.jpg,0,potato_early_blight,test,2197,476eafcf1a40800bcb5b4e0a557eb936005b0811,3f7d3d3d3e3faf37
plantdoc-2020,train/Potato leaf early blight/Potato-blight-leaves-B.jpg,0,potato_early_blight,train,2198,3208c54ffe4c8df54f17e07f13de41eefc517139,af2d95a6e4e8e86c
plantdoc-2020,train/Potato leaf early blight/Potato-blight-on-leaf.jpg,0,potato_early_blight,train,2199,b8b5ac74c2522b66348c1a6e100baecd6bc64e37,dbcf6746374e5a69
plantdoc-2020,train/Potato leaf early blight/Potato-earlyblight2.jpg,0,potato_early_blight,train,2200,c9043943b6e8c0c5257f8dd586eba4b35f6324cf,0f17735b1c0f0f1f
plantdoc-2020,train/Potato leaf early blight/Potato_Blight_Leaf.jpg,0,potato_early_blight,train,2201,7695cf91a34b9881d40cdbee18c9a897c03520d5,18bea9dbce6af3f2
plantdoc-2020,train/Potato leaf early blight/Potato_Early_Blight_%26_Late_Blight.jpg,0,potato_early_blight,val,2202,97cfc5b11aabff6a8b5c759ccf9e1819a4e5b1ec,9290841c5c4473a1
plantdoc-2020,train/Potato leaf early blight/a_solani.jpg,0,potato_early_blight,val,2203,c08e815b0ef0b49076903d16447994022e02b499,0d8d8d8d8f8c8c0c
plantdoc-2020,train/Potato leaf early blight/agriculture-potato-early-blight-leaf-symptoms-on-a-potato-leaf-caused-picture-id586884353.jpg,0,potato_early_blight,train,2204,b711e5e6ec029f0b71cb62dcc0c860356b996ed3,78eec687861396c7
plantdoc-2020,train/Potato leaf early blight/alternaria%20%2824%29.JPG.jpg,0,potato_early_blight,train,2205,9660371ddc1100e75e2348948e49cb0a45655387,86071f1e1e3c38f8
plantdoc-2020,train/Potato leaf early blight/backus-045-potato-blight.jpg,0,potato_early_blight,train,2206,fe583e90daee899fdd911451464b180824e67441,cb63828acd921321
plantdoc-2020,train/Potato leaf early blight/blight-2x.jpg,0,potato_early_blight,train,2207,f7e424b4415ac22dbf03c3891bb188e2a264395b,391ddc9c4eee0fcf
plantdoc-2020,train/Potato leaf early blight/blight-leaf-top.jpg,0,potato_early_blight,train,2208,f4a1ad1422fdbcea937cfe02ab448e99f7b7f08e,e6c2cacad8f0c7cd
plantdoc-2020,train/Potato leaf early blight/blighted-potatoe-leave.jpg,0,potato_early_blight,train,2209,35bc39f3c94b661353284f694cf6148bd208b77b,0484cc48481231e0
plantdoc-2020,train/Potato leaf early blight/cq5dam.web.16-9.8.jpg,0,potato_early_blight,val,2210,1f53ca8065173b3750665838714c171a9fbd3b71,d0121b1404041118
plantdoc-2020,train/Potato leaf early blight/early%20blight.tom_.jpg,0,potato_early_blight,test,2211,da47641b03fbcd4016671b0952ad7788aa8ee6de,769ed4dcdc74941c
plantdoc-2020,train/Potato leaf early blight/early-blight-2.jpg,0,potato_early_blight,train,2212,2e483008d1027ef8f447be9a41ebd2aee618d680,cfe6bd3d3d994be1
plantdoc-2020,train/Potato leaf early blight/early-blight-alternaria-alternata-leaf-spotting-on-potato-leaf-ACG5WF.jpg,0,potato_early_blight,val,2213,e86af290852b508bdaaab4b2832d10c03a6ff6e6,45070f1b0f0f1eb4
plantdoc-2020,train/Potato leaf early blight/early-blight-closeup-NCSU.jpg,0,potato_early_blight,test,2214,f1236e6051fa09606ee20bf4a37c1b20f32e6a53,350d8d8bab8f8796
plantdoc-2020,train/Potato leaf early blight/early-blight-cmyk-opt.jpeg.jpg,0,potato_early_blight,train,2215,4e38b4f5e3dd47575c3e4c39d0b486abdd973b36,1f17232333331326
plantdoc-2020,train/Potato leaf early blight/early-blight-courtesy-Melanson-MS-State-U-Ext-Bugwood.jpg,0,potato_early_blight,val,2216,e54f3862d91b612fcda253c333d6495b4f8caa10,3733bb173909838f
plantdoc-2020,train/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-by9j8r.jpg,0,potato_early_blight,test,2217,ebb742d253e58f17e911e2b66cbec8308ce1fea5,2d0d0f06236b1713
plantdoc-2020,train/Potato leaf early blight/early-blight-or-targfet-spot-alternaria-solani-lesions-on-a-tomato-ACG8W6.jpg,0,potato_early_blight,train,2218,5dbc5cad67750cf476c8de155ec72395e88e2404,3833239d870533be
plantdoc-2020,train/Potato leaf early blight/early-blight-potatoes.jpg,0,potato_early_blight,train,2219,9abea6fc164ddf9af8c458d6f0c97fe7e90bbf64,ac8e1e27b3a3363c
plantdoc-2020,train/Potato leaf early blight/early-blight-septoria-ls-fig-1.jpg,0,potato_early_blight,train,2220,761ae3e6a65cbba83d3b3417fe4a8f24082ee450,2b23cc4c6c66e6e3
plantdoc-2020,train/Potato leaf early blight/early_blight1.jpg,0,potato_early_blight,train,2221,0281c1401a50714025ba055c1115dcd0fbb0dcf5,4607333365450303
plantdoc-2020,train/Potato leaf early blight/earlyblight21.jpg,0,potato_early_blight,train,2222,059b1ef58e7c692cc8fe7386e301664f82ca7b6e,244939d82f8edbe0
plantdoc-2020,train/Potato leaf early blight/eb2.jpg,0,potato_early_blight,train,2223,f611629f983c8b081f1a2ca2403c8134f5de4abd,54705727078c1604
plantdoc-2020,train/Potato leaf early blight/f1078eef6945e3430829706f84bf70c0.jpg,0,potato_early_blight,train,2224,b47e2ae9fab1cb74f582206549f7dab32452c163,7b7f5f9fbb2d1e3b
plantdoc-2020,train/Potato leaf early blight/f204d9b6516c961f48502e0b7ae3f746.jpg,0,potato_early_blight,train,2225,bddb843d25842248e4066bf77df829b5732d2e1d,0c4ccc989232f647
plantdoc-2020,train/Potato leaf early blight/fac66s01a.jpg,0,potato_early_blight,train,2226,a947dccebd50f6b532101eb8c96ac9f837975db8,434b471433abb918
plantdoc-2020,train/Potato leaf early blight/fac66s01h.jpg,0,potato_early_blight,train,2227,685987a9bc719dc7de515cefa965bef4f7308348,c40e3bb6b2e0f2f0
plantdoc-2020,train/Potato leaf early blight/fi000294.jpg,0,potato_early_blight,test,2228,4438ab060271a8ee28229c9dcd9be107a896bed1,b05c744607373717
plantdoc-2020,train/Potato leaf early blight/home-design.jpg,0,potato_early_blight,train,2229,6ba9bc914def65ec8103ac7ff0d5818b5ef7fa61,4edefff7ff3f1e98
plantdoc-2020,train/Potato leaf early blight/maxresdefault.jpg,0,potato_early_blight,val,2231,75a115f74aee4add03da6048ae2ac8db25fb70ba,78703c34343c3acb
plantdoc-2020,train/Potato leaf early blight/pe-mi-lateblightleaf.jpg,0,potato_early_blight,train,2232,0fe64f2a5c7bd54d2bc0f5df286170164ade12a0,4b6d4d59797969f9
plantdoc-2020,train/Potato leaf early blight/potato-blight-damage-on-leaves-caused-by-fungus-phytophthora-picture-id505322893.jpg,0,potato_early_blight,val,2233,d09c426db5371be5a37194d1543173f715c6ad31,e347664d0c8cac3e
plantdoc-2020,train/Potato leaf early blight/potato-blight-leaf.jpg,0,potato_early_blight,train,2234,cb620812a84d31874a9b8992181930fc0fe5bf42,30f0ecccc8e8e870
plantdoc-2020,train/Potato leaf early blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-showing-A60HXN.jpg,0,potato_early_blight,train,2235,090a32019fa1e5a9d97fc30ef70fe645fe68f44a,0e4f675b5f1b2f0f
plantdoc-2020,train/Potato leaf early blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-a60hxg.jpg,0,potato_early_blight,train,2236,9b9a78d4961f9c1683b5dc2e9a0bc9b09eeb350a,8d87878703270d19
plantdoc-2020,train/Potato leaf early blight/potato-blight-phytophthora-infestans-close-up-of-upper-surface-of-bmmrxd.jpg,0,potato_early_blight,train,2237,15ee6235998de76001ef372d69d4609d5e0ad716,afab95d632307070
plantdoc-2020,train/Potato leaf early blight/potato-blight-phytophthora-infestans-showing-infected-leaf-top-surface-bmmrtd.jpg,0,potato_early_blight,train,2238,c1e3309a129ee400179636dc7e78d34107286914,2677333139381838
plantdoc-2020,train/Potato leaf early blight/potato-blight-showing-on-potato-plant-leaves-KJ70DB.jpg,0,potato_early_blight,train,2239,7d69c2882236826b587ebd900e9b47933138fb0c,3066831d2c2462d8
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-discreet-lesions-on-a-potato-BY651F.jpg,0,potato_early_blight,train,2240,eb131a38637c249d7af49ac6d8b787a285d87d50,130f1f1f1e0e0434
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesion-on-a-potato-leaf-X96EFD.jpg,0,potato_early_blight,train,2241,6e8b5ce4f8c744be94f49647eabf03c25a838814,141c1c1e1e1614b4
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesions-on-a-potato-leaf-by650f.jpg,0,potato_early_blight,train,2242,6a05bb4ff4fcff46f232ab02723577fa7c3c578f,804b0b0f2f3304c6
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-lesions-on-potato-leaf-XDF64E.jpg,0,potato_early_blight,train,2243,18138613644c9e1b1960645bd804af55554efd48,276743c34e0c70f1
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesion-on-a-potato-leaf-x63fwh.jpg,0,potato_early_blight,test,2244,15cbb0cd5a3a69b6cba6b2ecb0debf0ecd5dc4fc,8d0f1b3f3f2e1870
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-alternaria-alternata-target-spot-lesions-on-a-by64yw.jpg,0,potato_early_blight,train,2245,ea5f2e40016c4e3e9fa561673c37734442134d28,71332e124ec66263
plantdoc-2020,train/Potato leaf early blight/potato-early-blight-lesion-on-a-potato-leaf-picture-id81781211.jpg,0,potato_early_blight,train,2246,7000507f50c258e77ba7eb7b48bea328e5e0e912,0c0e2623030bc7e3
plantdoc-2020,train/Potato leaf early blight/potato_alternaria_03_zoom.jpg,0,potato_early_blight,train,2247,7ca988e29fce6d9c954dd1bf9c1e2ba674c1e5f3,9fae2c3a1b2b6e86
plantdoc-2020,train/Potato leaf early blight/potato_alternaria_04_zoom.jpg,0,potato_early_blight,train,2248,6c57cfd93e7a9da547ba35495725dd46c9c87520,2939b3a6861e1c4d
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_01_zoom.jpg,0,potato_early_blight,train,2249,fea4ff5b405fa7139f58dd77408fc24de85909ff,2028aca4b0b038b8
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_02_zoom.jpg,0,potato_early_blight,val,2250,9ca403b207d982c1854e5e983aff0481929a1dd3,301010324234391b
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_03_zoom.jpg,0,potato_early_blight,train,2251,0466c4b9d4c9831d6ab1307a4793d9f403b2845d,0f1f3f2f1d09a7a7
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_04_zoom.jpg,0,potato_early_blight,val,2252,64fcd44fbe33466de04bec244a7cd9e09eb57ff9,3537240540222034
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_05_zoom.jpg,0,potato_early_blight,train,2253,e1f8f0dd59c88fe28ea21c3abf1690d32a7971bc,1d3e27e9e9ececae
plantdoc-2020,train/Potato leaf early blight/potato_early-blight_06_zoom.jpg,0,potato_early_blight,train,2254,1b01a96c2e0e112967f0ed1e6fb2ca54712ada47,bc2e96d0504322e3
plantdoc-2020,train/Potato leaf early blight/potatoaltkc.jpg,0,potato_early_blight,train,2255,3de6aaf68757e875523e3c9185e2b9b2d76d0c49,b8f8ece4f0f0d4d1
plantdoc-2020,train/Potato leaf early blight/potatoearlyblight.jpg,0,potato_early_blight,train,2256,b535df598bc19d3308414605877da441b21d3bf3,bdb7673319585d3d
plantdoc-2020,train/Potato leaf early blight/potatoearlyblightcloseup_pdc.jpg,0,potato_early_blight,train,2257,d93c872a091a60d064aa6fcc83b99ffad9ace259,2e070f0f1d1d9949
plantdoc-2020,train/Potato leaf early blight/potatolb_full_leafx1200.jpg,0,potato_early_blight,train,2258,80aedcf236169cb0cc7f228488b159d5390be837,b1f8d8ce6acae8ad
plantdoc-2020,train/Potato leaf early blight/potatolb_small_leaf_lesionx1200.jpg,0,potato_early_blight,train,2259,24a736feda15e771b9ac23bb4399279c470264a0,371038b8b0b03031
plantdoc-2020,train/Potato leaf late blight/22-late%20blight-advanced%20symptoms%20potato.jpg,1,potato_late_blight,train,2260,8ed35bf8b9b593ddbba036761cf71671af87dc92,732115101a477124
plantdoc-2020,train/Potato leaf late blight/24847793510_7859b46a3d.jpg,1,potato_late_blight,train,2261,2886d838310c3abbea19bca5bae107c2a46ba189,86ba8ed9cc0e2367
plantdoc-2020,train/Potato leaf late blight/2619_600.jpg,1,potato_late_blight,train,2262,e33cea4b2f415b4063f6d96b64f415be401a0228,83878f8787262648
plantdoc-2020,train/Potato leaf late blight/286_1600.jpg,1,potato_late_blight,test,2263,3ad8333573cb63571d470034280cee8172ab738c,c99f0f1f0617b2fa
plantdoc-2020,train/Potato leaf late blight/2976_1600.jpg,1,potato_late_blight,train,2264,b5c8ba398d06403064f71ad06fb4280066f5c33d,8fafac994d65e9ad
plantdoc-2020,train/Potato leaf late blight/3720946948_339251cc94_z.jpg,1,potato_late_blight,train,2265,b2c35e0aa7281bff34607ee37e386bf3401b201a,96b627ada591e5e5
plantdoc-2020,train/Potato leaf late blight/3782849713_398f3a1086_b.jpg,1,potato_late_blight,train,2266,e8cd39540581f0f38d903ea886ddb4d088bcdfd4,f8ac2c3d71ec88c9
plantdoc-2020,train/Potato leaf late blight/39-late-blight-mold.jpg,1,potato_late_blight,train,2267,b86bf7ed23d8a8ae317fd735e81550cd4ede345d,0627263306160323
plantdoc-2020,train/Potato leaf late blight/4-late-blight-cmyk-opt.jpeg.jpg,1,potato_late_blight,train,2268,fabd10ad3e8fa2ed22e7862153c1b9441e770c5a,d9e763332756c6c6
plantdoc-2020,train/Potato leaf late blight/4442_1600.jpg,1,potato_late_blight,test,2269,c43d3c52041373afbefae91c8abc52743e89f464,c3c169edeb7f6e0e
plantdoc-2020,train/Potato leaf late blight/460_1600.jpg,1,potato_late_blight,train,2270,97d7b2bc3f57f5345104e567c35e8edcf95067b1,0647272712276363
plantdoc-2020,train/Potato leaf late blight/6-13lateblightleavesMARY.jpg,1,potato_late_blight,train,2271,26dc3509b32e1bccd4a643e6a6a18d43e82e4d37,944ecf1d1d9d9f13
plantdoc-2020,train/Potato leaf late blight/6a00d8341c4fe353ef011571354632970c-800wi.jpg,1,potato_late_blight,train,2272,25399846b5446c7459c23ba2982963df21803f9e,0d4d0f0b33323327
plantdoc-2020,train/Potato leaf late blight/B2650062-Potato_late_blight-SPL.jpg,1,potato_late_blight,train,2273,00de500e35cf416c511e133089fc4779b48dda9a,9e0f233313236333
plantdoc-2020,train/Potato leaf late blight/B2750121-Potato_late_blight-SPL.jpg,1,potato_late_blight,train,2274,49c6b6912f08c46557a48f2850720885e70221f4,121c1c8e08ca1830
plantdoc-2020,train/Potato leaf late blight/Blog-3.jpg,1,potato_late_blight,train,2275,81060f73a5fa1db1e2998c364b16df04ff5ec09e,11333105039b53d7
plantdoc-2020,train/Potato leaf late blight/CzFxqKtWEAA4U3g.jpg,1,potato_late_blight,train,2276,ca6c86fa78aec66d284c274eaf568d2f33850a47,07272f270bafabf1
plantdoc-2020,train/Potato leaf late blight/IMG_0019.jpg,1,potato_late_blight,train,2277,59a31b8e5eadb588642a008b9ccca50d794070ad,3ff3e1e1f2f8f8fe
plantdoc-2020,train/Potato leaf late blight/IMG_5358.jpg,1,potato_late_blight,train,2278,9472780276cfd5c8ff5bc093bd6a9fbba3a81980,3c76767270e0c1c1
plantdoc-2020,train/Potato leaf late blight/IMG_5390.jpg,1,potato_late_blight,train,2279,f868b39bc110cfb3adf25adc992b4eb48ba63a4d,96535993d15859cc
plantdoc-2020,train/Potato leaf late blight/IMG_5813-1024x768.jpg,1,potato_late_blight,train,2280,fbad659bcc0f105cb96fccc8a2531844f14dbce8,4ceceeeefffffe6c
plantdoc-2020,train/Potato leaf late blight/Jessore-potato-late-blight-8-2h2fdkl.jpg,1,potato_late_blight,train,2281,9b12afcbac3b6ea252ed0e9efe641851c431abc5,b29a9ba5450a2a26
plantdoc-2020,train/Potato leaf late blight/LB_potato_leaf_topside.jpg,1,potato_late_blight,val,2282,6f770ad57d4feba81b350660ee5f0c362df4dcdc,67f3130e4ec7149c
plantdoc-2020,train/Potato leaf late blight/Late+Blight+of+Potato+and+Tomato.jpg,1,potato_late_blight,train,2283,6b749b8d37d4ef9f4aa027eb22970da8c8134a0f,2b0f0f2f07577600
plantdoc-2020,train/Potato leaf late blight/Late-Blight-336x437.jpg,1,potato_late_blight,train,2284,bf9e018d5420cfec1738ff447aa6470cd8a23de6,d4d18311010b178a
plantdoc-2020,train/Potato leaf late blight/Late-Blight-56a34bc55f9b58b7d0d15210.jpg,1,potato_late_blight,test,2285,24fb53dbd08c3e857d8c6ec00962f8c43d70b40d,b52169291f0f1d39
plantdoc-2020,train/Potato leaf late blight/Late-blight-infected-potato-plants_2.jpg,1,potato_late_blight,train,2286,79d6d7c21f38df6e12d5f647ea0a352e66851e47,4ba7a79f1fbd3925
plantdoc-2020,train/Potato leaf late blight/Late-blight-leaves_261x240.jpg,1,potato_late_blight,test,2287,a4054d8de12e6ecd0e4eae61a2d1cebdcfbd8ec0,f170f4e0f2e2831a
plantdoc-2020,train/Potato leaf late blight/Late-blight-on-leaf-email.jpg,1,potato_late_blight,train,2288,581c704c13854743aa2ff4730c5f3ef1ad52b2c8,31193d3d2d0d8d89
plantdoc-2020,train/Potato leaf late blight/Late-blight.jpg,1,potato_late_blight,test,2289,12cafc83cd19064c94e927be620899ab812da399,0d0e2f0f1f4e4cdc
