source,path,label_id,label_key,split,group_id,sha1,dhash
kaggle-cassava-2020,train_images/100204014.jpg,3,cassava_mosaic_disease,train,11,f267ea76320edb469d3f96abe08091e4241581b5,951d3861d8d6cec6
kaggle-cassava-2020,train_images/1002088496.jpg,1,cassava_brown_streak_disease,train,12,e9138ffddde357015557ce58724f263e112d8760,5b5b1f171b3b5395
kaggle-cassava-2020,train_images/1002255315.jpg,3,cassava_mosaic_disease,train,13,c7c3ac0064a2a4060736072c4418550571b57c5e,b91edd1d3f3e4dcf
kaggle-cassava-2020,train_images/1002394761.jpg,3,cassava_mosaic_disease,train,14,43f5cf823a3a1038bd69c7ce2bdcaa057b0f35c8,4d46322b012366ce
kaggle-cassava-2020,train_images/1003218714.jpg,2,cassava_green_mottle,train,15,b329dc407e3948475f89b37ac6b98535a7a4b268,7070210c0e8ac9a4
kaggle-cassava-2020,train_images/1003298598.jpg,3,cassava_mosaic_disease,train,16,46c685a5ba1a609cdedd2b6c41765b0457df83f6,0b1e0ecf8d012303
kaggle-cassava-2020,train_images/1003442061.jpg,4,healthy,train,17,88907fbb228fd96b2aa73a9683c4078bac2847a4,252717250c8d4c63
kaggle-cassava-2020,train_images/1003888281.jpg,0,cassava_bacterial_blight,train,18,dbaa8de620096f6dfa154a99abcf66fc5249c483,2e091d36350d8f86
kaggle-cassava-2020,train_images/1003987001.jpg,3,cassava_mosaic_disease,train,19,c4c5e1c8703c91ceb35b6f569426a1928c1f38e3,4bcf8c1d3ddfde9e
kaggle-cassava-2020,train_images/1004105566.jpg,3,cassava_mosaic_disease,train,20,170da08340e74e21d7418dd9eb41336761c2655c,9c8e1a8fada4a6b3
kaggle-cassava-2020,train_images/1004163647.jpg,3,cassava_mosaic_disease,train,21,8dd0e68516cd808f97f1f4486fc305e1046aeaf7,abb35090ac8caca8
kaggle-cassava-2020,train_images/1004389140.jpg,1,cassava_brown_streak_disease,train,22,9e1278a2c092701a5d2bd7c30ec6ea65ce4ef801,0d8d19e9cb899d9c
kaggle-cassava-2020,train_images/1004672608.jpg,3,cassava_mosaic_disease,train,23,edc6c384718ac7ee388356d4464b98e3b1478193,18198c5f0f9c9c8d
kaggle-cassava-2020,train_images/100472565.jpg,2,cassava_green_mottle,train,24,fd622412ff7bc48abbd7320f71bc0bff97f390f7,262b3f9b3a7b2e0f
kaggle-cassava-2020,train_images/1004826518.jpg,2,cassava_green_mottle,train,25,97d463a5be9a8f06cf0a6094a24940e889dc102a,7c541c5c1434a5cf
kaggle-cassava-2020,train_images/1004881261.jpg,3,cassava_mosaic_disease,train,26,3ceedc34b7f60fa139ab0f63607ff747d4f87dba,1d131b1a59492c25
kaggle-cassava-2020,train_images/1005138819.jpg,3,cassava_mosaic_disease,train,27,8723710236358bc8ed9797e484996e09479cf76d,3c0c0020e2969645
kaggle-cassava-2020,train_images/1005200906.jpg,2,cassava_green_mottle,val,28,314c33996752a4d6c9fcb85c4f58af2d776c62d7,8f0fd3c18e1d69e1
kaggle-cassava-2020,train_images/100533489.jpg,2,cassava_green_mottle,train,29,58a23f5f100253b8cb2a1f295722f3216b9498f1,4918046058dca888
kaggle-cassava-2020,train_images/100560400.jpg,4,healthy,train,30,7e4a12b3ed272d501ff7f782dc4696ada30b3892,989a98487be5f6f8
kaggle-cassava-2020,train_images/1005695738.jpg,3,cassava_mosaic_disease,train,31,5ba87164588a949170f9861dd48396134dee4c10,b9b1387a76347352
kaggle-cassava-2020,train_images/1005739807.jpg,3,cassava_mosaic_disease,train,32,08639ef0cd6344d6ce5f1fa28dfba35b80645fb6,c89952260c454f1e
kaggle-cassava-2020,train_images/100609661.jpg,3,cassava_mosaic_disease,train,33,9318303e7a4bf2f52d6713c261f87d7fb8862003,e537671b08ac1b5b
kaggle-cassava-2020,train_images/1007196516.jpg,3,cassava_mosaic_disease,train,34,e1a3b3369b6baf0c8a93cdf7f1e4a277ea61e715,08091123230b0d1f
kaggle-cassava-2020,train_images/1007246985.jpg,3,cassava_mosaic_disease,train,35,1e68c90746993b491797de820cf433fd5e7e0738,1999128a04e0e1e1
kaggle-cassava-2020,train_images/100731318.jpg,3,cassava_mosaic_disease,train,36,9f967cf5ef6b5e59835f448aee54fff3958b598e,25301d1602716463
kaggle-cassava-2020,train_images/1007533812.jpg,3,cassava_mosaic_disease,train,37,12b97de52dd6a5b4c7173aca20936659cbe650a7,0f173252332b4bcb
kaggle-cassava-2020,train_images/1007700625.jpg,3,cassava_mosaic_disease,train,38,e1bd66c44160c4ee1d5e93084dcb4b068d4a3e79,038327c662123a3e
kaggle-cassava-2020,train_images/1007891044.jpg,3,cassava_mosaic_disease,train,39,e42237a12160cb16462c946e6b8ebe3d506d796e,814d6a3d3b3c568c
kaggle-cassava-2020,train_images/1008126487.jpg,3,cassava_mosaic_disease,train,40,0a589fa0c76060d25792dfcef6f90a3c390aa42a,e5303932656cd8c4
kaggle-cassava-2020,train_images/1008142548.jpg,1,cassava_brown_streak_disease,train,41,70a412ffd5478817b32506b2f75264ee80ae82e7,4f8339333321181a
kaggle-cassava-2020,train_images/1008244905.jpg,1,cassava_brown_streak_disease,train,42,49522c5887580efc1dbf485a0c5ba1ae79f4726d,c1c1c1c0c0c0c4cc
kaggle-cassava-2020,train_images/1008284502.jpg,3,cassava_mosaic_disease,train,43,0ab562b2a72aee0be11c96bbcd56800fd023d802,89833328082563c3
kaggle-cassava-2020,train_images/1008532311.jpg,3,cassava_mosaic_disease,train,44,ec5fbd24c017f1623cb0358cb0de39f9b4cfa20a,8af66f5f1f1e1d5d
kaggle-cassava-2020,train_images/1009037539.jpg,3,cassava_mosaic_disease,train,45,3ab1daf920bd6ee9d1dff857d94b148b23e9bfca,3f1bdb7c170f330f
kaggle-cassava-2020,train_images/1009049118.jpg,3,cassava_mosaic_disease,train,46,863f3e113eef906d6d7f17a13fdd865de5a2b366,d3190c163a3aefc7
kaggle-cassava-2020,train_images/1009126931.jpg,4,healthy,train,47,6264cb8f8e521ba7ef899a2e0832d4b114607b70,9a0727272d89c96d
kaggle-cassava-2020,train_images/1009148537.jpg,1,cassava_brown_streak_disease,train,48,fe8c5c8ec3953636b626a31d92dd99f35c9ad55f,42c2052f0b0f0e07
kaggle-cassava-2020,train_images/1009268848.jpg,3,cassava_mosaic_disease,test,49,ed833183b8a00a859cd3f3e56430b80627dfd8c6,040d0d0e17170303
kaggle-cassava-2020,train_images/1009322597.jpg,3,cassava_mosaic_disease,train,50,f4a71f44308cf640d246c886fc22abdf1fa312a6,a160cdc7b7e66de5
kaggle-cassava-2020,train_images/1009361983.jpg,3,cassava_mosaic_disease,train,51,9882d2d88343c7f4e26b7633fe6a64b1c0e70be6,ef66e361c3c19f5e
kaggle-cassava-2020,train_images/1009431532.jpg,2,cassava_green_mottle,train,52,3935891a15f0eed4c5e28def802ac674f96a7967,3f1f7f3c8cc77571
kaggle-cassava-2020,train_images/1009441020.jpg,3,cassava_mosaic_disease,train,53,38bf761b1a40affa2f0d6d60cd5ac88c2d932ebc,0d0d1fb7353d3313
kaggle-cassava-2020,train_images/1009462599.jpg,3,cassava_mosaic_disease,train,54,f2a1ee2e68e78148c43fce753dc6a90e8e2262ef,d9f9b2f3610b8b8b
kaggle-cassava-2020,train_images/1009489704.jpg,3,cassava_mosaic_disease,train,55,5115eaba026bc8c4be3d3134aa28033dae91e0f9,2633023949c50f1b
kaggle-cassava-2020,train_images/1009495847.jpg,3,cassava_mosaic_disease,train,56,e4c4355e641ffe882ff58fe9f4c754074638a30c,1e3d2f8fcf9393b2
kaggle-cassava-2020,train_images/1009704586.jpg,3,cassava_mosaic_disease,train,57,2dd266688a2616aefbe91ddb98854190da7fdbaa,129898674121391f
kaggle-cassava-2020,train_images/1009749557.jpg,2,cassava_green_mottle,train,58,03a848845dc26d4dca0769c213c677f636155c8f,630f1d0ea43c6848
kaggle-cassava-2020,train_images/1009845426.jpg,3,cassava_mosaic_disease,train,59,6c9ecdd5165327833f8ed91af6b4d2f5a3e16d92,dfd9595c1e79ccc2
kaggle-cassava-2020,train_images/1010470173.jpg,1,cassava_brown_streak_disease,train,60,84705d19d8d15c4ef4caa6049820edd8a736044d,252daf71340898a0
kaggle-cassava-2020,train_images/1010648150.jpg,3,cassava_mosaic_disease,train,61,4410dcf156065050efe86827e7efafb2b6741228,394ccf0f0747211d
kaggle-cassava-2020,train_images/1010806468.jpg,4,healthy,train,62,aebb3d7951f47b6f95645f9d8720e2363d0202f6,719b1f3b3fbff767
kaggle-cassava-2020,train_images/1010855776.jpg,3,cassava_mosaic_disease,train,63,63a7c95e47cb34665d05eb44c56a67f4f99c4da8,453c37692dbb9bcd
kaggle-cassava-2020,train_images/1010899191.jpg,3,cassava_mosaic_disease,train,64,ab64249caa128d34ab23037c16e2bb4338c745a6,1a18189828994fcf
kaggle-cassava-2020,train_images/1011139244.jpg,3,cassava_mosaic_disease,test,65,2841e9d859f69f34568df4bcfdb1ab00a307c95b,7be33a3c4f07133a
kaggle-cassava-2020,train_images/1011422445.jpg,3,cassava_mosaic_disease,train,66,9ef5e03ee9c5ec3f07fe9ac2c41146121d2813a7,8f050c17070a280c
kaggle-cassava-2020,train_images/1011571614.jpg,4,healthy,train,67,7db1ff410b3d68cd84474df6fcefa92493b76ee1,737334241b176024
kaggle-cassava-2020,train_images/1011602291.jpg,2,cassava_green_mottle,train,68,7806202bf63ac8f621e672004117f2c01c3bf3cc,e28249199b91904a
kaggle-cassava-2020,train_images/1011858443.jpg,3,cassava_mosaic_disease,train,69,f7136c97ddbe74eb96b374e7df6d2c844744cfb1,4703033362bebe7e
kaggle-cassava-2020,train_images/1011909285.jpg,4,healthy,train,70,b2b35fc45a0f21ba01cba5fe6360dcf58d5f040f,1f3c3a7f5d871f39
kaggle-cassava-2020,train_images/1012257169.jpg,4,healthy,train,71,93309f5c04fcb2a0185f2cbbb4195606153bddbf,1f1f3f2f2f175f5d
kaggle-cassava-2020,train_images/1012305013.jpg,1,cassava_brown_streak_disease,train,72,e7300b1cfecabd0a3d160f896746b416364c5d0b,bc9e96e4c6464642
kaggle-cassava-2020,train_images/1012426959.jpg,0,cassava_bacterial_blight,train,73,deee8af0e4f659c9f8fe45bd608ad9c623245c5a,9ddddcd8c4870688
kaggle-cassava-2020,train_images/101253257.jpg,1,cassava_brown_streak_disease,train,74,6d7c2970a4b700265d03c1a2d2a47ef95c6f59d5,d90f2e07050d0919
kaggle-cassava-2020,train_images/1012599090.jpg,3,cassava_mosaic_disease,train,75,4e329582b2433819bad9fe64fa8f959a74ef94f7,2f1383e1f3f60703
kaggle-cassava-2020,train_images/1012623980.jpg,1,cassava_brown_streak_disease,train,76,52b47ef381ae390088bb0ed68e8e3c6de5f41a7b,4e071f1e0f0e86c3
kaggle-cassava-2020,train_images/1012755275.jpg,3,cassava_mosaic_disease,train,77,ed5cafc591f96187a53dac58eddaaae8f108a38f,0a0b0f0e0e8fcb87
kaggle-cassava-2020,train_images/1012804587.jpg,1,cassava_brown_streak_disease,train,78,3b61b4300a11dd3e61feed3ab16bd4221470823d,948c32329b8f8713
kaggle-cassava-2020,train_images/1012902365.jpg,4,healthy,train,79,60db325c4e95bc7aacc5e44573fbb8a6502c9cf6,a6e5c1901852d054
kaggle-cassava-2020,train_images/1013678821.jpg,3,cassava_mosaic_disease,train,80,81f2ab7d5253aae8a97625d5871bcad60a28f9f5,3c28998d04c6e6cc
kaggle-cassava-2020,train_images/1013734375.jpg,3,cassava_mosaic_disease,train,81,7a3ce563b0cb0deeb47f754cfc47202d630316a5,090b4b5d39666e65
kaggle-cassava-2020,train_images/1014087087.jpg,3,cassava_mosaic_disease,test,82,3ab5c3b1797c665a3a6b2e860716d24eff4bacba,99d1c1cc9931031b
kaggle-cassava-2020,train_images/1014332426.jpg,4,healthy,train,83,10cef5b8b955a0388fd886b36f604fac9d6e0621,42c6cc8b1f8fc103
kaggle-cassava-2020,train_images/1014359226.jpg,2,cassava_green_mottle,val,84,25d7bf25c4eed13dae5e3ef19a24d544ac597619,65517e777d5f2d35
kaggle-cassava-2020,train_images/1014365825.jpg,3,cassava_mosaic_disease,train,85,0275f270ad1fe7973d5430b049c89ebaeadb2688,763697173c44cdcc
kaggle-cassava-2020,train_images/1014433832.jpg,3,cassava_mosaic_disease,train,86,66ceb2996a0ce327488f81ddf95de0a6c9952133,038991010c1c3632
kaggle-cassava-2020,train_images/1014492188.jpg,1,cassava_brown_streak_disease,train,87,45d6f60d5a01280fe53e4afd55f77da649058c7a,1f9f9d9f9faf3f7f
kaggle-cassava-2020,train_images/1014810796.jpg,3,cassava_mosaic_disease,train,88,ca3f01f0493a381db6d3341cc77c7b9d7fa19ec4,0746624c6c606667
kaggle-cassava-2020,train_images/1014888611.jpg,3,cassava_mosaic_disease,train,89,523d5ecabe222a9d0b6779fca39ff5465b2d634c,c5cc4c9991130b4f
kaggle-cassava-2020,train_images/1015034348.jpg,3,cassava_mosaic_disease,train,90,b57d4e564ae0292abb1cee83f12fe36e9f4d90a9,b7360533331d15d1
kaggle-cassava-2020,train_images/1015143489.jpg,3,cassava_mosaic_disease,train,91,17405c201c765d565ddfb8b9aa94798ce9110a56,3a1f13114b6b0f0e
kaggle-cassava-2020,train_images/1015749198.jpg,2,cassava_green_mottle,train,92,01e44d6d3e5ec88aeef54d67911c4e44215278af,0da5c17133244dd9
kaggle-cassava-2020,train_images/1016027375.jpg,1,cassava_brown_streak_disease,test,93,d032ec53ad0ffa0fb55b69d7b995efaac87f48b3,e203338696868686
kaggle-cassava-2020,train_images/1016258639.jpg,3,cassava_mosaic_disease,train,94,c1d850dbcb5c92b558164db29e67f4f8ca2e996f,16340f4d0d0d0f07
kaggle-cassava-2020,train_images/1016334938.jpg,3,cassava_mosaic_disease,val,95,db9aa1d68e495ee431f6bebccac84071818dbdbb,0d8d87474f0dc901
kaggle-cassava-2020,train_images/1016415263.jpg,1,cassava_brown_streak_disease,train,96,9984140f21c0f0ef3ffab90bb880f7fc538cd964,475b1b1b1b1f5e35
kaggle-cassava-2020,train_images/10169000.jpg,1,cassava_brown_streak_disease,train,97,76fab0a89f03e2edf222067d1fbfefbce70adc5b,f7f7779fc9484c8f
kaggle-cassava-2020,train_images/1016955090.jpg,2,cassava_green_mottle,train,98,f913c21aa890f43f3909f6ab891c66204e1542b0,6b5232371e5b4c4f
kaggle-cassava-2020,train_images/1017006970.jpg,3,cassava_mosaic_disease,train,99,229550482fc2c94176ad09b8301846adf6af8c68,071b090d2d9f1f1f
kaggle-cassava-2020,train_images/101712540.jpg,2,cassava_green_mottle,train,100,1df8333d8d4281b1903bc7e72b1fe3b974dd4967,ca6606181cdc7b0c
kaggle-cassava-2020,train_images/1017415426.jpg,4,healthy,train,101,7320f5f98788788f1e7f95e1b38e61b33622eb1b,16072f4f17330346
kaggle-cassava-2020,train_images/1017667711.jpg,2,cassava_green_mottle,train,102,f017653a8b7736c8c7345665616a7ac538b573b2,1c5d1c1f5d4d56da
kaggle-cassava-2020,train_images/1017670009.jpg,2,cassava_green_mottle,train,103,0661fc9ce91d0f87c27a630b4a4343a3c9b2c4b5,13210d4d0c67e7c7
kaggle-cassava-2020,train_images/1017827385.jpg,4,healthy,train,104,9d14aceafb55a389b45280ddad2f2cf45abefaa4,09cd0e0b131e1d1b
kaggle-cassava-2020,train_images/1017890227.jpg,3,cassava_mosaic_disease,train,105,01a7a7ec7e57e62eef49176cec4198b8c8b81b9b,0c27131e27031c36
kaggle-cassava-2020,train_images/1018433055.jpg,3,cassava_mosaic_disease,train,106,06045f862eb5914ff9235c082f98266f1535b777,1c1e8e05961e363a
kaggle-cassava-2020,train_images/1018450745.jpg,1,cassava_brown_streak_disease,train,107,ae05f1f1746fddfa706e150faa4a3ce4a3a5ca2f,e2c28aaf2f0e8c19
kaggle-cassava-2020,train_images/101876866.jpg,3,cassava_mosaic_disease,train,108,6ddc282d9b64a216df36d2bae5360526557606ef,a51b6d2d0515101c
kaggle-cassava-2020,train_images/1018973237.jpg,0,cassava_bacterial_blight,train,109,9f97c4544c4aeadf5c779d018638e3387697eece,6dc31f3d2c2eaf37
kaggle-cassava-2020,train_images/1019359196.jpg,3,cassava_mosaic_disease,train,110,243f4c73fe854e4e0fcbbe8bb7bafeab97d6cbf8,1d0d100f060e0e83
kaggle-cassava-2020,train_images/1019366633.jpg,4,healthy,train,111,81460f902e5851373ff47a291afb22474702e0fa,8f270f1e36f05616
kaggle-cassava-2020,train_images/1019398233.jpg,4,healthy,train,112,3ca9d9b00944db6a73467726955b2772e907c0b2,7749717a9b97dcca
kaggle-cassava-2020,train_images/1019486948.jpg,3,cassava_mosaic_disease,train,113,efc5105c7c7ca0a2d3af63672e333815d1c03da1,1b0b6e276227276e
kaggle-cassava-2020,train_images/101960837.jpg,3,cassava_mosaic_disease,train,114,055f4d3f10c2cccecf884552ba4c46c28339fc83,9c353c7e7e5f1e95
kaggle-cassava-2020,train_images/1020196137.jpg,3,cassava_mosaic_disease,train,115,78c6d6ff0745c58cd1af128fc9eecd0df4a64392,cec3430b125349cc
kaggle-cassava-2020,train_images/1020245430.jpg,3,cassava_mosaic_disease,val,116,a7359662f3511380871650cc74ad7bb5aace3110,2f313319371e8e8e
kaggle-cassava-2020,train_images/1020387881.jpg,3,cassava_mosaic_disease,test,117,b1f4e72e2c9b5ed8ca50ee4c8d970451f505883f,1213031d4f4f6c58
kaggle-cassava-2020,train_images/102039365.jpg,0,cassava_bacterial_blight,train,118,d7645e84e8e03ab366b63ef8c522c8045b061169,25a6c4c945c64e7c
kaggle-cassava-2020,train_images/1020423203.jpg,3,cassava_mosaic_disease,train,119,fd8ea7c37b037f289fd0a21fd69fbf5e25512f1e,6125642c1f1d4c0c
kaggle-cassava-2020,train_images/1020636424.jpg,3,cassava_mosaic_disease,train,120,039fb69f718addbfa8c2f984dfab2a68b5ae89aa,80c8c494321121a6
kaggle-cassava-2020,train_images/1020936674.jpg,1,cassava_brown_streak_disease,train,121,81dffa8d7a82396a43fe11e93e83be77f8111e6f,478307037b498180
kaggle-cassava-2020,train_images/1021655183.jpg,2,cassava_green_mottle,train,122,6b1a0bdc30f97cfde5ba1630295f84341a0ef6c8,b999d90d3d3c3edb
kaggle-cassava-2020,train_images/1021758544.jpg,0,cassava_bacterial_blight,train,123,af9a01df21377b2032449eb39ccd61367e50b0f3,48282918100743cd
kaggle-cassava-2020,train_images/1022008227.jpg,3,cassava_mosaic_disease,train,124,c5aafaa0359844a8e4a6152319bdabf07eeffa4e,181a920a19161392
kaggle-cassava-2020,train_images/1022283943.jpg,3,cassava_mosaic_disease,train,125,3e41fb1efdab48a012d2a1ce4d109a373a3ab3e8,8b276b3f1f0f5c0c
kaggle-cassava-2020,train_images/1022307478.jpg,3,cassava_mosaic_disease,train,126,25cb33bde0ab0fbe8e556f2fbe4b746a5611c3f6,88abab9e932d348a
kaggle-cassava-2020,train_images/1022475063.jpg,3,cassava_mosaic_disease,train,127,bb6fbf01fa83d423b2c8c53da704b65b2e486772,4e878e6875a73e5d
kaggle-cassava-2020,train_images/1022790491.jpg,3,cassava_mosaic_disease,train,128,6a457bb678ee8ec74606177c3323bc2367ef5be6,331c3f2f070d4830
kaggle-cassava-2020,train_images/1022850256.jpg,3,cassava_mosaic_disease,train,129,659e122bfe67cf352290e318a29bd2eadda8406c,524b3c20d93a3c8c
kaggle-cassava-2020,train_images/1022932733.jpg,4,healthy,val,130,765cdedb012ae2210d1b59c3eeaa6fab3b934c5f,465e3e5ed6b636b3
kaggle-cassava-2020,train_images/1023151050.jpg,3,cassava_mosaic_disease,train,131,a7544b6fad888de8ccb4750160612ec1d59feac0,5b4fc7c2cbac9195
kaggle-cassava-2020,train_images/1023663951.jpg,4,healthy,train,132,d7a6443f8a0a3fc4aac550fee9cbe46dd731ce4f,16870753131746c3
kaggle-cassava-2020,train_images/1023837322.jpg,3,cassava_mosaic_disease,train,133,8da1bdea8628a8535c5ef612e8f08bba604c9c13,d51d1c1d1f27272e
kaggle-cassava-2020,train_images/1023937437.jpg,3,cassava_mosaic_disease,train,134,7fac1b184cbad2988937354005bd396be5e79353,cb5b49454747070f
kaggle-cassava-2020,train_images/1024067372.jpg,4,healthy,train,135,586567a9a943ce428b5d4de69a249e30d3a23293,374c9abbb7dfd699
kaggle-cassava-2020,train_images/1024089865.jpg,0,cassava_bacterial_blight,val,136,a664e104a2bc35bdef37ded55c02758f92ae40b9,7762676dc9c5e179
kaggle-cassava-2020,train_images/1024191493.jpg,3,cassava_mosaic_disease,train,137,d2bb9e8879224247ee77e01c7bc08c3f01738637,82a68e16161292ab
kaggle-cassava-2020,train_images/1024367055.jpg,2,cassava_green_mottle,train,138,59b51ab070f9174cacfe86d898249745ea0a7f74,c8ccc598b33b1cb4
kaggle-cassava-2020,train_images/102447703.jpg,3,cassava_mosaic_disease,train,139,b53add527af726e55688d1523d9b84f76e318ece,2c581d2e5e96372d
kaggle-cassava-2020,train_images/1024504187.jpg,1,cassava_brown_streak_disease,train,140,cc131cb22fb4ad0a3515b569881900093f102fe4,9eae0f179727674d
kaggle-cassava-2020,train_images/102485576.jpg,0,cassava_bacterial_blight,train,141,de0ba17177745a39137b6edc61d209082ed71872,8505313595c76525
kaggle-cassava-2020,train_images/1024995071.jpg,3,cassava_mosaic_disease,train,142,bab3b55962d6118756549885fe7f52d5294051ac,b3f3b3bb71cbca71
kaggle-cassava-2020,train_images/1025060651.jpg,3,cassava_mosaic_disease,train,143,a4a34e258e1eb12f542c285fbfd68f12c71c4f06,37644e356d7795ae
kaggle-cassava-2020,train_images/1025198223.jpg,3,cassava_mosaic_disease,train,144,e4b0825e4ba6eb61bff64ca94aa46b1c5ef5659f,e3a7a32377d7d5d6
kaggle-cassava-2020,train_images/1025466430.jpg,2,cassava_green_mottle,train,145,7b727e9c97bc07b674616ea5e02431f3034937ca,c3191c1f4f0f2370
kaggle-cassava-2020,train_images/1025492337.jpg,3,cassava_mosaic_disease,train,146,95c0e738fb9dfd78e5fada8b69bd24615c28ac4a,8b0f3e33785c1101
kaggle-cassava-2020,train_images/1025511060.jpg,2,cassava_green_mottle,train,147,ef69fa204dcef01d49d5fdbfff0b36d5d31b41eb,4f1f1f0f0f0f0e07
kaggle-cassava-2020,train_images/1025557405.jpg,3,cassava_mosaic_disease,train,148,2a52a722eeef9e641ee67055f16c6c7a62cfff7e,71612e2e581c1f39
kaggle-cassava-2020,train_images/1025616565.jpg,3,cassava_mosaic_disease,train,149,5c393dd4a64a16dbe912ad2815360b9863af3264,697d0f2f0f1637aa
kaggle-cassava-2020,train_images/1025693532.jpg,3,cassava_mosaic_disease,train,150,1d76bf5b0de747936868d13a61321078a90403c4,78e4e5f172227767
kaggle-cassava-2020,train_images/1026177105.jpg,2,cassava_green_mottle,train,151,6a573ee20c42ec77e042ec75476a550d918eaaa7,26632b8b9fcafaf1
kaggle-cassava-2020,train_images/1026467332.jpg,0,cassava_bacterial_blight,train,152,e9f91f24fd353cf3aa735d1040581ea3c1586818,1d656f696b51a160
kaggle-cassava-2020,train_images/1026511145.jpg,3,cassava_mosaic_disease,train,153,27d049931cc4caaec293d6f3d6a081016f237c1c,5e9edb1736262a3b
kaggle-cassava-2020,train_images/1026915452.jpg,1,cassava_brown_streak_disease,val,154,5e3ccb1a6a014e1581e63de7fd4104055ee34eb5,1f0f070f07050b1b
kaggle-cassava-2020,train_images/102719039.jpg,3,cassava_mosaic_disease,train,155,17b791b5c300ca3251e66e91e4bc4c4c39329647,4e4d256c793f1f1a
kaggle-cassava-2020,train_images/1027550629.jpg,3,cassava_mosaic_disease,train,156,ad46ad201609106fc088f814d670084674ec4409,135933698da383d3
kaggle-cassava-2020,train_images/1027766963.jpg,3,cassava_mosaic_disease,train,157,2ac96a87791b347b4e5a260be4900f7876cb361c,8c161f9b1b5e938d
kaggle-cassava-2020,train_images/1027796931.jpg,0,cassava_bacterial_blight,train,158,a88f9e32ed3a454efd787228c476d7ede9c24fbe,1903074d0d6d4f2a
kaggle-cassava-2020,train_images/1028041356.jpg,3,cassava_mosaic_disease,train,159,f813407fad0a14e4367b9ce3fbf958cb2917db39,8d0dfc3c6d4ccccc
kaggle-cassava-2020,train_images/1028105805.jpg,3,cassava_mosaic_disease,train,160,5861fc9783dc5e2d65495ea4e3722a775556ed68,fc6d2ce68b6a4fd6
kaggle-cassava-2020,train_images/1028128877.jpg,4,healthy,train,161,f3ef4e007067be3fccd4828232a6475bd50b4d6b,199da48787b1e0c2
kaggle-cassava-2020,train_images/1028318593.jpg,3,cassava_mosaic_disease,train,162,ce94b70700ced8caa6d8553ff91a771614804446,6544c74464352717
kaggle-cassava-2020,train_images/1028446573.jpg,3,cassava_mosaic_disease,train,163,3adb3e6d5f4391c0bb8e6b4c607e2ed33d3393c1,273731edd2d2c088
kaggle-cassava-2020,train_images/1028629473.jpg,1,cassava_brown_streak_disease,test,164,7753157f08484bbe36cfb703d0654cfa152290d7,c6c7b79050540505
kaggle-cassava-2020,train_images/1028697500.jpg,2,cassava_green_mottle,val,165,79e3ecb15debc40c62c38def8dfac210e88507d6,870b07171f0f1f9b
kaggle-cassava-2020,train_images/1029560899.jpg,3,cassava_mosaic_disease,train,166,7c6f3abac885bf9b7e7680de2f5b8017183a51ed,3931b34546464208
kaggle-cassava-2020,train_images/102968016.jpg,3,cassava_mosaic_disease,train,167,1d0c709c297a18d2b7b6ee29b8823552478a01e6,1f1b1b1b8f836317
kaggle-cassava-2020,train_images/1029778366.jpg,3,cassava_mosaic_disease,train,168,ba5e1f882baada12d98050213bcb08f5036598bc,29672b8b0f8b9b9c
kaggle-cassava-2020,train_images/1029779424.jpg,3,cassava_mosaic_disease,train,169,f699f186b94dbb88e406c5911cf7446ac51b7480,765c31191b1f3b60
kaggle-cassava-2020,train_images/1030448520.jpg,1,cassava_brown_streak_disease,train,170,ad476a0947520275a6d826d8c9737908cae8f763,c7c1032626203163
