source,path,label_id,label_key,split,group_id,sha1,dhash
plantdoc-2020,test/Tomato leaf late blight/late_blight_tomato_leaf_spore1x1200.jpg,2,tomato_late_blight,train,18498,4617760874f9591c895c66d7ac3cdb9a7553165f,bfab1f1f376f5d9f
plantdoc-2020,test/Tomato leaf mosaic virus/9511.img.jpg,8,tomato_mosaic_virus,train,18499,b7ba2305e58edbe208a7383d42435bf9e6372b5b,df7b132326373232
plantdoc-2020,test/Tomato leaf mosaic virus/D%29AlfMov.jpg,8,tomato_mosaic_virus,train,18500,17c0e5c4edad1df9dd20b330d9ba58c2f25b7bb4,2c2d6d6d4d6d656d
plantdoc-2020,test/Tomato leaf mosaic virus/Tomato-Mosaic-1wdr2jx-300x225.jpg,8,tomato_mosaic_virus,val,18501,3a8a29f5050480a125199940da87e549a396f903,eafefcfdf5bb3f9e
plantdoc-2020,test/Tomato leaf mosaic virus/everystockphoto-21099455-l.jpg,8,tomato_mosaic_virus,train,18502,e0ac7d99811bbd738152fac5f0a858cdbc41eee7,203820206840c248
plantdoc-2020,test/Tomato leaf mosaic virus/ill-tomato-of-tomato-mosaic-virus-DBE17N.jpg,8,tomato_mosaic_virus,test,18503,1159603a04a3853532bbfc74ec1f8d62efe61945,982a32501c387072
plantdoc-2020,test/Tomato leaf mosaic virus/page_2.jpg,8,tomato_mosaic_virus,train,18504,c2944a7d77d964d75a172f89820121ee339b5f86,e86c0ca4accdcccd
plantdoc-2020,test/Tomato leaf mosaic virus/tmv-tomato-34.jpg,8,tomato_mosaic_virus,test,18505,69451cbc3301b0b63359abb32dc107c043b36f85,4143830786a48000
plantdoc-2020,test/Tomato leaf mosaic virus/tmv-tomato-9.jpg,8,tomato_mosaic_virus,train,18506,f9809b4372e26e5063ba673321edb998cc2dec1f,de5e7fff7b7f75fe
plantdoc-2020,test/Tomato leaf mosaic virus/toma_TMV.jpg,8,tomato_mosaic_virus,train,18507,02af6a906e818eb5b3b213422aca4b44399e0ce8,383e6f4f4f0f3f34
plantdoc-2020,test/Tomato leaf mosaic virus/tomato_virus_04_zoom.jpg,8,tomato_mosaic_virus,val,18508,07bbed9800b0aa3eb9f2074a59e5138722c1eeff,6f6cfbdf9edfff8b
plantdoc-2020,test/Tomato leaf yellow virus/11-40580_5.jpg,7,tomato_yellow_leaf_curl_virus,train,18509,838f8a7cae808a97969b4c30bff91049c6baaa2e,98a839116098f8f8
plantdoc-2020,test/Tomato leaf yellow virus/17fc47.jpg,7,tomato_yellow_leaf_curl_virus,test,18510,41d366c8b136833480e17b2db61d5515f9d12af4,4508141d3d1e4041
plantdoc-2020,test/Tomato leaf yellow virus/8226402877_9abf151b5b_b.jpg,7,tomato_yellow_leaf_curl_virus,train,18511,b092f2a0f99e306fc90f38198aae477ca061a3d1,878e8d9792b2cf93
plantdoc-2020,test/Tomato leaf yellow virus/fwa2013313115151.jpg,7,tomato_yellow_leaf_curl_virus,train,18512,63f781a8f8f266a184bc584f647b3fff41bdac66,9e8eae8e87e7f371
plantdoc-2020,test/Tomato leaf yellow virus/glyphosate.jpg,7,tomato_yellow_leaf_curl_virus,train,18513,ae98f9a9a2ae9e05390944d32d7d6ccc4a2f1851,25334c4c5e56a6a7
plantdoc-2020,test/Tomato leaf yellow virus/tylcv-seminar-1-638.jpg,7,tomato_yellow_leaf_curl_virus,train,18316,661dc8e356f041d04c9bf5f220aba913a117bb93,94d0cecccece8e8e
plantdoc-2020,test/Tomato leaf/1684.jpg,9,healthy,train,18514,960662c374a3080f8464a6821fe12c8ca0cc629f,626372f4e470ceec
plantdoc-2020,test/Tomato leaf/2013-08-20-06.jpg,9,healthy,train,18515,9053ca019af76344cfa4b442de6a395e55d75c0d,1d1c6eee6c7e3c1d
plantdoc-2020,test/Tomato leaf/90e2c0.jpg,9,healthy,val,18516,ecfeb718d6ffdc53c116c7c8682064f26a1e378c,9f9b336e1f37253d
plantdoc-2020,test/Tomato leaf/DSCN1015.JPG.jpg,9,healthy,train,18517,c586a01091d2a3d55818237561ea47aa24062c79,2b7363cf8d0d1dc1
plantdoc-2020,test/Tomato leaf/IMG_1246.jpg,9,healthy,train,18518,dc58e8ea8ce37746773c3378154b7967f867d4c7,606c35a1804008a0
plantdoc-2020,test/Tomato leaf/Tomato59.JPG.jpg,9,healthy,test,18519,5077094748c3a215953d9773086f8e808d316d2e,1e575b4e92d0818c
plantdoc-2020,test/Tomato leaf/Tomato_leaf.jpg,9,healthy,train,18520,6cde593912e96f32b5db96764a30f6f4afdd5c0e,583c313b9f8f0b01
plantdoc-2020,test/Tomato leaf/main-qimg-d9c2a93f60568485c989670d9bbf703b.jpg,9,healthy,val,18521,3f862a75a7015588ea4731e089845e3150d42516,307874e2c6c48c1c
plantdoc-2020,test/Tomato mold leaf/49%20Leafmold%20Bottom.jpg,3,tomato_leaf_mold,train,18522,23b9c6401183d763f08d50b70fe988daa69934ff,077b098ce0d8f4bc
plantdoc-2020,test/Tomato mold leaf/50%20Leafmold%20Top.jpg,3,tomato_leaf_mold,train,18523,f5a41e001daf51339de73137351608f158fcc8be,3b69f0d2d8d0c0e0
plantdoc-2020,test/Tomato mold leaf/BIGSD.jpg,3,tomato_leaf_mold,train,18524,b57d09163728712286b71e12fa77c8ebbb01404a,a6b6b6b6aeccdcd0
plantdoc-2020,test/Tomato mold leaf/black_leaf_mold_in_zina_tina.jpg,3,tomato_leaf_mold,train,18525,03e635e3a06bfdcd3f6cde149f3f59fc921003e6,cd8cbd1d6e6aebe1
plantdoc-2020,test/Tomato mold leaf/dscn6689.jpg,3,tomato_leaf_mold,train,18526,9d209e13a42a6aa5261966590e51d0de6e2751d9,b6be2ecf47731b19
plantdoc-2020,test/Tomato mold leaf/fungus-univ-of-minnesoeta.jpg,3,tomato_leaf_mold,train,18527,9d382aad265742dc1a4df0620f5fb4f51aab45ba,36b89b1b1b139286
plantdoc-2020,train/Tomato Early blight leaf/100_46341.jpg,1,tomato_early_blight,train,17805,dbca35d5e396306e8260b53a0057c896e8c57471,84838f0e8cc4a326
plantdoc-2020,train/Tomato Early blight leaf/1058_0.jpeg_itok=OQkdtxgv.jpg,1,tomato_early_blight,train,17806,bba0fc97966a0fd0e8a6ceef543d26dda756500e,e5c301312c444fcf
plantdoc-2020,train/Tomato Early blight leaf/126689-004-D622CD2F.jpg,1,tomato_early_blight,train,17807,c10c490266e9e94479f572170dc993f645f61a7d,949e9e0d1b3e9cdc
plantdoc-2020,train/Tomato Early blight leaf/12July_mwnews_3-C.jpg,1,tomato_early_blight,train,17808,fbcff33f6b0bacf267a45346cd9d917021e8c865,95151b9b8d873933
plantdoc-2020,train/Tomato Early blight leaf/1576389-early%20blight%20symptoms.jpg,1,tomato_early_blight,train,17809,f8f53cf6ad455fd2650cafec3e80e43f3dbf3d62,e4716c3e7e9f9f9e
plantdoc-2020,train/Tomato Early blight leaf/20020531-early%20blight%20%20starts%20on%20lower%20leaves.jpg,1,tomato_early_blight,train,17810,f09cdbbbeb3ce439b35371a7e854f35c318e6a96,1f071393838e0703
plantdoc-2020,train/Tomato Early blight leaf/20080526-_DSC4211.jpg,1,tomato_early_blight,test,17811,1b9fddb34b5a601f65627a3e1243b04d95aa6243,9ca9a9b2f616d90d
plantdoc-2020,train/Tomato Early blight leaf/2373320.jpg,1,tomato_early_blight,train,17812,9710d747e337011485fe477fe0ff34f92868e4df,12d29397998daded
plantdoc-2020,train/Tomato Early blight leaf/30053_original.jpg,1,tomato_early_blight,train,17813,0d604e8cc663a43b580692154b19202d7de7d8b3,9659c42000c14623
plantdoc-2020,train/Tomato Early blight leaf/3606630.jpg,1,tomato_early_blight,train,17814,a4ae1ce5b91aefe47df720fea712515ce589c4b2,93634f371f8f8ddb
plantdoc-2020,train/Tomato Early blight leaf/5086-early.jpg,1,tomato_early_blight,train,17815,8b090217208bf30c8aec49c79e47c3bbf52852fa,6763030397cfcdcd
plantdoc-2020,train/Tomato Early blight leaf/8%20mistakes%204.jpg,1,tomato_early_blight,train,17816,96b7842e7d0c47427e9f4287f08f204cc5317758,20b1b2232b9f1f3f
plantdoc-2020,train/Tomato Early blight leaf/8950022d45978228d5e44a35183efdb9--tomatoes-dyi.jpg,1,tomato_early_blight,train,17817,7a167e2a6b61ef2dc49dc5fb414757b3010a20a5,1e5f78b8bcf0ec05
plantdoc-2020,train/Tomato Early blight leaf/BCH%20medium%20thumbnail%20for%20upload%20%2836%29.jpg,1,tomato_early_blight,train,17818,5958778fba8252ba5410133f3de35f451d2a5a88,961b13c3c1cccc8a
plantdoc-2020,train/Tomato Early blight leaf/Diseased-Tomato-Plant.jpg,1,tomato_early_blight,train,17819,a78de61947c9455f210794cfc47c91ac3b998f3d,e32339ed2222c6c4
plantdoc-2020,train/Tomato Early blight leaf/EBTomato.jpg,1,tomato_early_blight,train,17820,f9c6bd1fdc6e6e417cc2b3674eb8065a6cf80eb8,949e0f3737371246
plantdoc-2020,train/Tomato Early blight leaf/Early+Blight+-+Tomatoes.jpg,1,tomato_early_blight,train,17821,4f0b3e816be7e4abb65040274ceeb1298e69df84,ac2c1c1478783061
plantdoc-2020,train/Tomato Early blight leaf/Early-bligh_t.jpg,1,tomato_early_blight,train,17822,4ddffa4764bf69a28146d4b0751e84060fbb61c2,cbcbafaf6d5e9cbc
plantdoc-2020,train/Tomato Early blight leaf/Early-blight-660x440.jpg,1,tomato_early_blight,train,17823,e37e2c75b3fd5f8729762e2d844c2dfa6305613c,8c0d242636f6d8d1
plantdoc-2020,train/Tomato Early blight leaf/Early-blight.jpg,1,tomato_early_blight,train,17822,f0ebe80542c4a35762c4f97874f0f44d30702593,cbcbafaf6d5e9cbc
plantdoc-2020,train/Tomato Early blight leaf/Early_Blight_of_Tomato1687.jpg,1,tomato_early_blight,train,17824,a2f9e9984b69bd07fa2bea1987d3268cecf7736b,1e1f34371b580e17
plantdoc-2020,train/Tomato Early blight leaf/Early_blight_1.jpg_1376579808.jpg,1,tomato_early_blight,train,17825,dda6308d3f8a1a3ead363ad0a9527e78de53eb50,8a922666c91d0d4e
plantdoc-2020,train/Tomato Early blight leaf/FS547-2-big.jpg,1,tomato_early_blight,train,17826,cc025112fd17222069d07bf96b2ffe356885ab81,97af1c9edadcbeae
plantdoc-2020,train/Tomato Early blight leaf/IMG_0591.jpg,1,tomato_early_blight,train,17827,adefa21076cf010ddc88d5a71400c3dfd470adcd,e6e2c1d0f0860010
plantdoc-2020,train/Tomato Early blight leaf/IMG_2436w.jpg,1,tomato_early_blight,train,17828,a47503c1ba14bb75c6fb12611831c4efb5fb0b45,8c988cca8b9b1313
plantdoc-2020,train/Tomato Early blight leaf/Original_e-blight.JPG.rend.hgtvcom.966.725.jpeg.jpg,1,tomato_early_blight,train,17830,a93416a1e766dde62258beda13561a74319ded56,1a1b7272b2b1b191
plantdoc-2020,train/Tomato Early blight leaf/Tomato%20early%20blight%20target%20like%20leaf%20spot.jpg,1,tomato_early_blight,train,17831,357654954ce634ed941bab3de0a18f2773077819,1f1e1e3e3f1fcfe7
plantdoc-2020,train/Tomato Early blight leaf/Tomato-Alternaria-Early-Blight.jpg,1,tomato_early_blight,train,17832,3d8ebd4959643fa236156446866c59f3338dd7b2,e47070f8dbe16369
plantdoc-2020,train/Tomato Early blight leaf/Tomato-Early-Blight-Leaf-Examples-Cornell-University.jpg,1,tomato_early_blight,train,17833,7800485649ab6c0bc13fb110517fbc143e8f2385,65dcd9b8d89a52d6
plantdoc-2020,train/Tomato Early blight leaf/Tomato-Early-Blight-Leaves-Cornell-University.jpg,1,tomato_early_blight,train,17834,17a9f1fe75ac907e7cd296c2bbcb9d02c5e3c42d,034beb253733ebef
plantdoc-2020,train/Tomato Early blight leaf/Tomato-Early-Blight-e1513806873934.jpg,1,tomato_early_blight,train,17835,5c2725c4586615e16b1549a98dc8c1c557ae84fb,99f9face9412829b
plantdoc-2020,train/Tomato Early blight leaf/Tomato-Early-Blight.jpg,1,tomato_early_blight,train,17836,f4c7276f70a9626af013f4db1aa862dea45d7711,cdcf6b4b4f1b0a0e
plantdoc-2020,train/Tomato Early blight leaf/Tomato-blight-large.jpg,1,tomato_early_blight,train,17837,68c79acb0b55624a1c8da6066069f108f7457824,86070b272f8fdf3f
plantdoc-2020,train/Tomato Early blight leaf/Tomato-diseases-prevention-treatment.-Early-blight..jpg,1,tomato_early_blight,test,17838,0df62cf3aa65c470df772f9e1dc41cc7a54f0a03,e8696367272742c5
plantdoc-2020,train/Tomato Early blight leaf/Tomato-early-blight_1_1-12wmver.jpg,1,tomato_early_blight,train,17839,fe269f30c42ed4d869f9b01fe03856230bfd1712,ec181918393f8b96
plantdoc-2020,train/Tomato Early blight leaf/august-11-early-leaf-blight-single-leaf.jpg,1,tomato_early_blight,train,17840,12c982e00ed3233bb5c845ce0a6f4c84c1c64fc4,3171c0c4e8a00505
plantdoc-2020,train/Tomato Early blight leaf/blog_early_blight_628.jpg,1,tomato_early_blight,val,17842,bd89532eeb5b64aea02af9e440fc6b380240e3b0,cbcb2d4c9c9cb6c7
plantdoc-2020,train/Tomato Early blight leaf/confused-bacterial-canker-early-blight-zoom.JPG.jpg,1,tomato_early_blight,val,17843,206c96edded0bd591fa6971bdaba193b62689bb0,23633334247148cc
plantdoc-2020,train/Tomato Early blight leaf/droppedImage_3-1.jpg,1,tomato_early_blight,train,17844,c6242dc294bc681a06de81ac777c0dd6320682e1,e9e8abbbb33aab87
plantdoc-2020,train/Tomato Early blight leaf/dscn3168.jpg,1,tomato_early_blight,train,17845,c2f72fb8f9f9a73d86cf15f5513250e18739b72a,6466461f89c9d9d9
plantdoc-2020,train/Tomato Early blight leaf/ealryblight.jpg,1,tomato_early_blight,train,17846,95de2c85dfb99c308f23c1e45f8ada22fa2a1cd0,77e3c19e98980101
plantdoc-2020,train/Tomato Early blight leaf/early%20blight%20%283%29.jpg_itok=UMYWI0xr.jpg,1,tomato_early_blight,train,17847,61db37cc59664152caa6dc60242902a8dd830023,0e2327675f7a3e3c
plantdoc-2020,train/Tomato Early blight leaf/early%20blight%20%284%29.jpg_itok=gfK5C193.jpg,1,tomato_early_blight,val,17848,3889bfc4363fcc8940d3bbc7ad04d401e3ec24c3,e9791d7c79e3a7b7
plantdoc-2020,train/Tomato Early blight leaf/early-blight-2x.jpg,1,tomato_early_blight,train,17849,7ba5c04138832eaa3930e498c15e252bbea57f11,078e8c931f1d191f
plantdoc-2020,train/Tomato Early blight leaf/early-blight-closeup-sm.jpg,1,tomato_early_blight,train,17850,4889e4386600444433622b0457b29b07563bd8d0,350d8d8bab8f8796
plantdoc-2020,train/Tomato Early blight leaf/early-blight-in-high-tunnel-tomatoes-19tm74h.jpg,1,tomato_early_blight,train,17851,dfb735b6e301d68cd91392295d79e1b33f64d927,2c09133313069b90
plantdoc-2020,train/Tomato Early blight leaf/early-blight-in-tomatoes.jpg,1,tomato_early_blight,train,17852,602f93c1f5be1bc1c877bf4dfcc36b9085108a72,47c74b1f9a1f9396
plantdoc-2020,train/Tomato Early blight leaf/early-blight-of-tomato-tomato-1.jpg,1,tomato_early_blight,train,17853,39291cf016f34069bf9b157f0fb43c9d1f79f60d,315001a3b3234304
plantdoc-2020,train/Tomato Early blight leaf/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BH3TH0.jpg,1,tomato_early_blight,train,17854,9ee2c6c3497e4696b09ad4235c2f881cb380940d,2e2f0f1f0f0786dd
plantdoc-2020,train/Tomato Early blight leaf/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BY9J8R.jpg,1,tomato_early_blight,train,17855,eaec5abdb44007f793ad1b873cf6503afab2080c,2d0d8b06236b1713
plantdoc-2020,train/Tomato Early blight leaf/early-blight-pp-labeled_orig.jpg,1,tomato_early_blight,train,17856,01d030a93cd0e96c041715d820faa34d4e8e785a,87634f371f8f8ddf
plantdoc-2020,train/Tomato Early blight leaf/early-blight1.jpg,1,tomato_early_blight,train,17857,0a5788baee7af54ff7ca738855f52413f9fe69a7,0f27e767333191e1
plantdoc-2020,train/Tomato Early blight leaf/early-tomato-blight.jpg,1,tomato_early_blight,train,17858,0410af8bc0c0af23f7eaf8e4f9b438b290b7455f,35858181813239ab
plantdoc-2020,train/Tomato Early blight leaf/early_blight_spots_l.jpg,1,tomato_early_blight,val,17859,d87a561cf18f2fc8559a8fd5418dbd3e5ebbcc30,c565776ceff7be7b
plantdoc-2020,train/Tomato Early blight leaf/early_blight_tomato.jpg,1,tomato_early_blight,train,17860,a9deedf3c7ae9c673201ec005ead3c87456dd002,7678746d3c9d8bd2
plantdoc-2020,train/Tomato Early blight leaf/earlyblight.jpg,1,tomato_early_blight,train,17861,42242807451569007be1eb673ea8f42b8cbcd16c,1e9e8ecb68382ecf
plantdoc-2020,train/Tomato Early blight leaf/earlyblightpotato.jpg,1,tomato_early_blight,train,17862,c1562181c8fa15fb3769b4638663a5b2245c3a28,f76343c7524ecec2
plantdoc-2020,train/Tomato Early blight leaf/earlyblightresize.jpg,1,tomato_early_blight,val,17863,6c37b2459fa95591183a253ae797ee644d7d4e7e,52381e0ce8a38bab
plantdoc-2020,train/Tomato Early blight leaf/earlyblighttomato.jpg,1,tomato_early_blight,train,17864,57a928f7b175a5b6c3e790846828ca79eb7b873a,5b972f078f87633a
plantdoc-2020,train/Tomato Early blight leaf/ebleafb.jpg,1,tomato_early_blight,test,17865,0079650981a25e33067b7ef0cbb62eb01a99df44,848e1e67b1a33736
plantdoc-2020,train/Tomato Early blight leaf/eblight5.jpg,1,tomato_early_blight,train,17866,e40a6162c7f28f177bad1fe6803c38a0815bba74,0d1d2d8c8ccccece
plantdoc-2020,train/Tomato Early blight leaf/gn201410308259997ar-jpg.jpg,1,tomato_early_blight,train,17867,31f0fba5bd0cda021e1f0bf1098b5586e318123b,a1b4e247e7478627
plantdoc-2020,train/Tomato Early blight leaf/halleck_tomato_earlyblight__inline-half.jpg,1,tomato_early_blight,train,17868,336ed8457aecf91ae4d3d61a92b6dda2c1d4d48c,86860e0e1c391c38
plantdoc-2020,train/Tomato Early blight leaf/p1020083cs.jpg,1,tomato_early_blight,train,17869,aa8455e14e45ad21552e679e3fd58d182e5d2729,4f074b72767c3918
plantdoc-2020,train/Tomato Early blight leaf/spotonleaf1.jpg,1,tomato_early_blight,train,17871,f35f997d47607ae9bd84426088c6c864be1dfecb,f9d99b171d2d2d05
plantdoc-2020,train/Tomato Early blight leaf/tomato-blight-phytophthora-infestans-early-stages-on-tomato-plant-b5n952.jpg,1,tomato_early_blight,train,17872,ae653b0619746787fcfad5f46d4b1d4b65dc8b37,a5214165d0222727
plantdoc-2020,train/Tomato Early blight leaf/tomato-blight-soil-treatment-early-tomato-blight-in-a-microcosm-lower-leaves-curl-up-and-die-bulls-eye-lesions-tomato-fungus-soil-treatment.jpg,1,tomato_early_blight,test,17873,d7cfcd04c376973dd466e74a1504b80833c3af06,ff7e1e1713717133
plantdoc-2020,train/Tomato Early blight leaf/tomato-early-blight-1.jpg,1,tomato_early_blight,val,17874,cf54ebd9b643e3149ac8c81b6f1f7cac247a66a7,c7c3c7c2d2d2dae8
plantdoc-2020,train/Tomato Early blight leaf/tomato_D2b-Early-blight---RPitblado_zoom.jpg,1,tomato_early_blight,train,17875,4e40a39c0f2296898fac1697cced13ccc8a45c89,23633335257148cd
plantdoc-2020,train/Tomato Early blight leaf/tomato_blight_early.jpg,1,tomato_early_blight,train,17876,64b34261ad952f487974e819eafd0698c446f736,ece0f4d8ccbc74f0
plantdoc-2020,train/Tomato Early blight leaf/tomato_early-blight_02_zoom.jpg,1,tomato_early_blight,val,17877,b03ac6125e58c510da89dc10f30da6e339e9ac0d,1311116369494e97
plantdoc-2020,train/Tomato Early blight leaf/tomato_early-blight_03_zoom.jpg,1,tomato_early_blight,train,17878,7ace155d242c4710edbcc5dd553091e70ec20ee1,3fc2a28e8e8c9c19
plantdoc-2020,train/Tomato Early blight leaf/tomato_q1hq-early-blight-5052_zoom.jpg,1,tomato_early_blight,train,17879,f0166890bc7b3218077213cd43456811da3c534b,b10b0e1a1840d0c0
plantdoc-2020,train/Tomato Early blight leaf/tomatoblight.jpg,1,tomato_early_blight,train,17820,55c0d8aac3cea74b79b8b2fc26cedc67e7c26217,949e0f3737371246
plantdoc-2020,train/Tomato Early blight leaf/tomatoearlyblight.jpg,1,tomato_early_blight,train,17880,cc1488162aaf6cf094772257d3693ae7c5863a15,581081a171181931
plantdoc-2020,train/Tomato Early blight leaf/web1_copy_early-blight-6-_0.jpg,1,tomato_early_blight,train,17881,3185505891a4f46ab86b924ecc668220d57e1779,5c8c9b870f4be7b0
